Date,Open_x,High_x,Low_x,Close_x,Volume_x,Aramco_Change_pct,Ticker_x,Aramco_Change_pct_lag_1,Aramco_Change_pct_lag_3,Aramco_Change_pct_lag_5,Aramco_Volatility_5,Aramco_Trend_5,Open_y,High_y,Low_y,Close_y,Volume_y,Al_Rajhi_Change_pct,Ticker_y,Al_Rajhi_Change_pct_lag_1,Al_Rajhi_Change_pct_lag_3,Al_Rajhi_Change_pct_lag_5,Al_Rajhi_Volatility_5,Al_Rajhi_Trend_5,Close,Open,High,Low,Volume,TASI_Change_pct,TASI_Change_pct_lag_1,TASI_Change_pct_lag_3,TASI_Change_pct_lag_5,TASI_Volatility_5,TASI_Trend_5
2022-12-15,25.35308079876708,25.393972396850582,25.18951269053369,25.393972396850582,36534291,0.3231060255555196,2222.SR,0.9787750842835674,-1.944897334812312,-1.1023508684686711,1.5355549229053729,-0.21445929153172788,68.53209405709495,69.27397985409925,67.60473150442849,68.06841278076172,6536627.0,-1.211303983198797,1120.SR,-0.933334576521616,-2.9609825163911307,1.351359614390235,2.6144596524802934,-0.403349700994274,10290.42,10232.49,10294.65,10181.92,231700000.0,0.41,0.26,-1.04,0.6,1.2144010869560335,0.08799999999999984
2022-12-18,25.39397392557536,25.43486552612055,25.189514206949926,25.23040580749512,3068912,-0.6441158035430328,2222.SR,0.3231060255555196,1.3223236197690724,-1.7516038524544864,1.3236503547461715,0.007038318250562847,67.88293647356522,68.62482935068559,67.60473195105621,68.16114807128906,1878095.0,0.1362383618757734,1120.SR,-1.211303983198797,4.022207147661794,-0.933334576521616,2.6039907427342754,-0.18943511331479607,10251.68,10268.56,10316.61,10233.96,117490000.0,-0.38,0.41,1.87,-1.06,1.0848640467818977,0.22399999999999984
2022-12-19,25.31218719482422,25.31218719482422,24.98505098210489,25.31218719482422,4836051,0.3241382162184836,2222.SR,-0.6441158035430328,0.9787750842835674,-1.944897334812312,0.7531593675483979,0.46084542845672194,68.25388008645538,68.34661492345255,67.04831305506308,67.69746398925781,3055276.0,-0.6802762206210011,1120.SR,0.1362383618757734,-0.933334576521616,-2.9609825163911307,2.1588305223310447,0.26670614583922986,10186.18,10265.17,10267.41,10128.14,163850000.0,-0.64,-0.38,0.26,-1.04,0.9778190016562348,0.3039999999999999
2022-12-20,25.312191244152626,25.353084564208984,24.94416337494281,25.353084564208984,4599450,0.1615718510217467,2222.SR,0.3241382162184836,0.3231060255555196,1.3223236197690724,0.5802902717643842,0.22869507470725683,67.23378249673709,70.20133972167969,67.14104766006037,70.20133972167969,3835821.0,3.6986255981748206,1120.SR,-0.6802762206210011,-1.211303983198797,4.022207147661794,2.0183866852877808,0.20198983594183523,10280.15,10159.91,10280.15,10051.08,136790000.0,0.92,-0.64,0.41,1.87,0.6267216287954291,0.11399999999999985
2022-12-21,25.353084564208984,25.39397616836571,25.18951643168244,25.353084564208984,2568511,0.0,2222.SR,0.1615718510217467,-0.6441158035430328,0.9787750842835674,0.4015683258562703,0.03294005785054334,70.38681848462404,70.94323459582284,69.18124434768103,69.27397918701172,3715941.0,-1.321001192205995,1120.SR,3.6986255981748206,0.1362383618757734,-0.933334576521616,2.07942433828981,0.12445651280495947,10276.94,10298.12,10323.38,10248.62,137820000.0,-0.03,0.92,-0.38,0.26,0.6232415262159573,0.05599999999999985
2022-12-22,25.35308465029557,25.51665278337751,25.312191330100354,25.43486785888672,2690249,0.322577296149551,2222.SR,0.0,0.3241382162184836,0.3231060255555196,0.40147287156431394,0.03283431196934962,69.55218214242163,69.92312852889064,67.88292694091797,67.88292694091797,2296104.0,-2.0080443803270898,1120.SR,-1.321001192205995,-0.6802762206210011,-1.211303983198797,2.232283988381049,-0.034891566620699074,10215.79,10297.28,10315.3,10215.79,100380000.0,-0.6,-0.03,-0.64,0.41,0.6431796016665919,-0.14600000000000013
2022-12-25,25.516653420451444,25.721113162933705,25.43486849391873,25.680221557617188,3253701,0.9646352404569124,2222.SR,0.322577296149551,0.1615718510217467,-0.6441158035430328,0.3664346440814028,0.35458452076933866,68.1611504114969,68.90304331408902,67.88293880422108,68.53209686279297,1584847.0,0.9563080897204256,1120.SR,-2.0080443803270898,3.6986255981748206,0.1362383618757734,2.2776663305743297,0.12912237894823136,10234.52,10230.96,10255.63,10208.77,79760000.0,0.18,-0.6,0.92,-0.38,0.6409992199683209,-0.034000000000000155
2022-12-26,25.721113162933705,25.802898089466417,25.639329952300677,25.680221557617188,2194215,0.0,2222.SR,0.9646352404569124,0.0,0.3241382162184836,0.4002772419829835,0.28975687752564194,68.4393548552982,69.08850577070906,68.4393548552982,68.62482452392578,1059603.0,0.1353054486548988,1120.SR,0.9563080897204256,-1.321001192205995,-0.6802762206210011,2.233994913783507,0.29223871280341135,10228.64,10239.11,10254.25,10220.33,85570000.0,-0.06,0.18,-0.03,-0.64,0.5499272679182182,0.08199999999999985
2022-12-27,25.680222616008248,26.334495191636574,25.680222616008248,26.17092704772949,5551469,1.910830438169464,2222.SR,0.0,0.322577296149551,0.1615718510217467,0.8124583756806628,0.6396085949551854,68.90303606648287,70.38681464037991,68.81029415700266,69.83039855957031,3100925.0,1.7567608281813696,1120.SR,0.1353054486548988,-2.0080443803270898,3.6986255981748206,1.5612590076485364,-0.09613424119527884,10359.26,10236.61,10392.35,10210.44,104450000.0,1.28,-0.06,-0.6,0.92,0.6922282860444202,0.15399999999999986
2022-12-28,26.170923607331712,26.334491729736328,26.04824708655337,26.334491729736328,3975053,0.624986198267008,2222.SR,1.910830438169464,0.9646352404569124,0.0,0.7337144470081931,0.764605834608587,69.73765280956286,70.47954559326172,69.27397158855456,70.47954559326172,3605736.0,0.9296052250620246,1120.SR,1.7567608281813696,0.9563080897204256,-1.321001192205995,1.4395238198554325,0.35398704225832506,10485.29,10355.5,10485.29,10321.74,134960000.0,1.22,1.28,0.18,-0.03,0.8226056163192635,0.4039999999999998
2022-12-29,26.334495464607247,26.334495464607247,26.130035711579005,26.25271224975586,5744886,-0.310541326636371,2222.SR,0.624986198267008,0.0,0.322577296149551,0.8708805759705728,0.6379821100514026,70.47954845345471,70.85049486035784,69.73765563964844,69.73765563964844,3505631.0,-1.0526315789473717,1120.SR,0.9296052250620246,0.1353054486548988,-2.0080443803270898,1.0613359613899824,0.5450696025342687,10478.46,10482.07,10542.65,10447.63,115000000.0,-0.07,1.22,-0.06,-0.6,0.6832276341015455,0.5099999999999999
2023-01-01,26.29360239215292,26.498062133789062,26.252710787005626,26.498062133789062,1569087,0.9345696615993936,2222.SR,-0.310541326636371,1.910830438169464,0.9646352404569124,0.8681608478177377,0.6319689942798989,69.9231343051505,70.47955039321192,69.83039946967601,70.015869140625,1515746.0,0.3989430077979028,1120.SR,-1.0526315789473717,1.7567608281813696,0.9563080897204256,1.0363205118585634,0.4335965861497641,10546.67,10505.57,10565.61,10500.21,77060000.0,0.65,-0.07,1.28,0.18,0.658354008114172,0.6039999999999999
2023-01-02,26.57984665319571,26.57984665319571,26.293601989746094,26.293601989746094,4693364,-0.771604138486226,2222.SR,0.9345696615993936,0.624986198267008,0.0,1.0566895441330444,0.47764816658265374,70.10860768620431,70.85050055968968,69.73766124946164,70.66502380371094,1826457.0,0.9271536168209638,1120.SR,0.3989430077979028,0.9296052250620246,0.1353054486548988,1.0398385750594392,0.5919662197829771,10578.34,10556.56,10588.96,10515.82,149280000.0,0.3,0.65,1.22,-0.06,0.5829493974608734,0.6759999999999999
2023-01-03,26.293601989746094,26.293601989746094,26.293601989746094,26.293601989746094,0,0.0,2222.SR,-0.771604138486226,-0.310541326636371,1.910830438169464,0.6910594991537388,0.09548207894876086,70.66502380371094,70.66502380371094,70.66502380371094,70.66502380371094,0.0,0.0,1120.SR,0.9271536168209638,-1.0526315789473717,1.7567608281813696,0.821810935198946,0.24061405414670317,10660.94,10584.96,10667.08,10581.35,144950000.0,0.78,0.3,-0.07,1.28,0.48870236340741735,0.576
2023-01-04,26.25270941341125,26.29360101641901,25.8028966326271,25.92557144165039,4618455,-1.3996962007686409,2222.SR,0.0,0.9345696615993936,0.624986198267008,0.8725778816033002,-0.30945440085836895,71.40691667719629,72.61249082780631,70.57228896332897,70.66502380371094,3993993.0,0.0,1120.SR,0.0,0.3989430077979028,0.9296052250620246,0.7266095869535765,0.05469300913429827,10531.9,10644.61,10697.71,10514.09,242420000.0,-1.21,0.78,0.65,1.22,0.7983420319637416,0.0899999999999999
2023-01-05,25.925573224441536,25.925573224441536,25.51665373444509,25.802898406982425,4797670,-0.4731738891235792,2222.SR,-1.3996962007686409,-0.771604138486226,-0.310541326636371,0.8756542778413117,-0.3419809133558106,70.94323256552259,70.94323256552259,70.10860488500295,70.20133972167969,2926110.0,-0.6561719745814321,1120.SR,0.0,0.9271536168209638,-1.0526315789473717,0.5830032601828901,0.13398493000748618,10531.83,10530.43,10531.83,10441.64,176450000.0,0.0,-1.21,0.3,-0.07,0.7954432726473937,0.10399999999999991
2023-01-08,25.802896263268263,25.802896263268263,25.680219740101457,25.76200294494629,2074569,-0.1584917375990091,2222.SR,-0.4731738891235792,0.0,0.9345696615993936,0.5550252066179271,-0.5605931931954912,70.47955039321192,70.94323164579885,69.64492272351258,70.015869140625,2004768.0,-0.2641980648660058,1120.SR,-0.6561719745814321,0.0,0.3989430077979028,0.5830880944387342,0.0013567154747044729,10536.91,10544.66,10580.12,10517.23,109730000.0,0.05,0.0,0.78,0.65,0.7354794354704937,-0.01600000000000011
2023-01-09,25.762003313719752,26.048247966573264,25.762003313719752,25.92557144165039,4194627,0.6349215045648782,2222.SR,-0.1584917375990091,-1.3996962007686409,-0.771604138486226,0.7451977617622055,-0.27928806458527033,70.10860202877609,71.03596450819168,70.01586719587738,70.94322967529297,2485893.0,1.3245004968879035,1120.SR,-0.2641980648660058,0.0,0.9271536168209638,0.7453186497457102,0.08082609148809242,10647.18,10545.86,10647.18,10541.08,136630000.0,1.05,0.05,-1.21,0.3,0.8785954700543339,0.1339999999999999
2023-01-10,25.96646508398145,26.048248291015625,25.88468016104768,26.048248291015625,4766331,0.473188603157082,2222.SR,0.6349215045648782,-0.4731738891235792,0.0,0.816197990408409,-0.18465034395385388,70.94322634925437,71.03596117780539,70.20133357041844,70.38681030273438,2567402.0,-0.7843163824163724,1120.SR,1.3245004968879035,-0.6561719745814321,0.0,0.8427496312930118,-0.07603718499518206,10634.06,10659.39,10660.37,10595.52,143990000.0,-0.12,1.05,0.0,0.78,0.8020162093125027,-0.04600000000000011
2023-01-11,26.048248291015625,26.048248291015625,25.88468016104768,26.048248291015625,2897814,0.0,2222.SR,0.473188603157082,-0.1584917375990091,-1.3996962007686409,0.455698930944863,0.09528889619987428,70.4795513069244,71.03596740219932,70.10860488500295,70.20133972167969,2415782.0,-0.2635018979507353,1120.SR,-0.7843163824163724,-0.2641980648660058,0.0,0.8450417858358866,-0.12873756458532912,10617.49,10644.36,10676.64,10602.18,213750000.0,-0.16,-0.12,0.05,-1.21,0.5026231192454202,0.16399999999999987
2023-01-12,26.00735732629648,26.293601989746094,25.96646572177501,26.293601989746094,5219232,0.9419201475252104,2222.SR,0.0,0.6349215045648782,-0.4731738891235792,0.45381228871868823,0.37830770352963217,70.38682146485638,72.24154663085938,70.38682146485638,72.24154663085938,4915645.0,2.9062221850299386,1120.SR,-0.2635018979507353,1.3245004968879035,-0.6561719745814321,1.5207765840587013,0.583741267336945,10744.22,10630.62,10744.22,10624.32,186390000.0,1.19,-0.16,1.05,0.0,0.6620196371709798,0.40199999999999986
2023-01-15,26.29360385718155,26.375387072032943,26.211818926430396,26.25271224975586,2910536,-0.1555121280309213,2222.SR,0.9419201475252104,0.473188603157082,-0.1584917375990091,0.452932271571881,0.37890362544324974,72.24154663085938,72.24154663085938,72.24154663085938,72.24154663085938,0.0,0.0,1120.SR,2.9062221850299386,-0.7843163824163724,-0.2641980648660058,1.4881900338233502,0.6365808803101461,10726.87,10762.94,10808.5,10721.11,141860000.0,-0.16,1.19,-0.12,0.05,0.6957370192824267,0.3599999999999999
2023-01-16,26.211816787719727,26.25271010770857,26.08914197545209,26.211816787719727,2872567,-0.1557761409452629,2222.SR,-0.1555121280309213,0.0,0.6349215045648782,0.4785100091318202,0.22076409634122154,72.1488037109375,72.79795461628363,71.96332696997129,72.1488037109375,3075970.0,-0.1283789235518084,1120.SR,0.0,-0.2635018979507353,1.3245004968879035,1.4618991661251095,0.3460049962222037,10728.45,10720.03,10744.82,10681.74,146250000.0,0.01,-0.16,-0.16,1.05,0.5844399028129376,0.15199999999999986
2023-01-17,26.130035711579005,26.25271224975586,26.00735917340215,26.25271224975586,3066789,0.1560191816055045,2222.SR,-0.1557761409452629,0.9419201475252104,0.473188603157082,0.45723128701642096,0.15733021203090605,72.24153945794275,72.33427429199219,71.49964663511864,72.33427429199219,2573693.0,0.2570667447207686,1120.SR,-0.1283789235518084,2.9062221850299386,-0.7843163824163724,1.328719733215464,0.554281621649632,10682.9,10718.15,10722.02,10610.79,171140000.0,-0.42,0.01,1.19,-0.12,0.6327479751054096,0.09199999999999985
2023-01-18,26.130035711579005,26.25271224975586,26.00735917340215,26.25271224975586,3066789,0.0,2222.SR,0.1560191816055045,-0.1555121280309213,0.0,0.457231287016421,0.15733021203090605,72.24153945794275,72.33427429199219,71.49964663511864,72.33427429199219,2573693.0,0.0,1120.SR,0.2570667447207686,0.0,-0.2635018979507353,1.292918800511903,0.606982001239779,10664.04,10674.17,10713.8,10644.76,127830000.0,-0.18,-0.42,-0.16,-0.16,0.6347991808438288,0.08799999999999984
2023-01-19,26.170923607331712,26.4162766488884,26.08914040407917,26.334491729736328,5009446,0.3115086898544339,2222.SR,0.0,-0.1557761409452629,0.9419201475252104,0.20306877791728348,0.031247920496750757,71.40690989478504,72.24153752937731,71.12869832484958,72.05606079101562,1949441.0,-0.3846219564649256,1120.SR,0.0,-0.1283789235518084,2.9062221850299386,0.23312982023250725,-0.051186827059193876,10682.01,10609.01,10686.76,10579.26,101070000.0,0.17,-0.18,0.01,1.19,0.2214271889357681,-0.11600000000000013
2023-01-22,26.37538583464802,26.620738899491144,26.37538583464802,26.53895568847656,5923673,0.7764112588106498,2222.SR,0.3115086898544339,0.1560191816055045,-0.1555121280309213,0.35764527101301047,0.21763259786506498,72.05606079101562,72.05606079101562,72.05606079101562,72.05606079101562,0.0,0.0,1120.SR,-0.3846219564649256,0.2570667447207686,0.0,0.23312982023250725,-0.051186827059193876,10724.62,10716.73,10748.39,10701.53,98280000.0,0.4,0.17,-0.42,-0.16,0.31532522893037945,-0.004000000000000115
2023-01-23,26.53895295461019,26.98876571655273,26.53895295461019,26.98876571655273,7005302,1.6949047783047622,2222.SR,0.7764112588106498,0.0,-0.1557761409452629,0.6836548097208475,0.58776878171507,72.4270067377725,73.16889953613281,72.05606033859235,73.16889953613281,1838009.0,1.5444068589105298,1120.SR,0.0,0.0,-0.1283789235518084,0.7412348124026659,0.2833703294332738,10765.77,10727.44,10765.77,10692.95,128010000.0,0.38,0.4,-0.18,0.01,0.3597221149720936,0.06999999999999988
2023-01-24,26.98876798577348,27.193227725338552,26.947874665140738,27.15233612060547,5809266,0.6060684870535349,2222.SR,1.6949047783047622,0.3115086898544339,0.1560191816055045,0.6408888128941802,0.677778642804676,73.07616798737989,74.18900015968947,73.07616798737989,73.7253189086914,2720302.0,0.7604588508042465,1120.SR,1.5444068589105298,-0.3846219564649256,0.2570667447207686,0.7703825420906556,0.38404875064996935,10795.6,10767.71,10813.86,10767.26,115470000.0,0.28,0.38,0.17,-0.42,0.23643180835072924,0.20999999999999988
2023-01-25,27.15233392999801,27.15233392999801,26.17092348428505,27.07054901123047,7670790,-0.3012157370611446,2222.SR,0.6060684870535349,0.7764112588106498,0.0,0.7286723895358775,0.6175354953924471,73.72532082176416,74.00353240966797,73.44710923386035,74.00353240966797,2057872.0,0.377364933912494,1120.SR,0.7604588508042465,0.0,0.0,0.7412872952663604,0.45952173743246816,10809.15,10795.57,10822.72,10735.78,144170000.0,0.13,0.28,0.4,-0.18,0.12111977542910118,0.2719999999999999
2023-01-26,27.070548633881888,27.111440234745896,26.906980514526367,26.906980514526367,4469603,-0.6042304374257235,2222.SR,-0.3012157370611446,1.6949047783047622,0.3115086898544339,0.9158599461883613,0.43438766993641564,74.18900056348123,75.39457465272358,73.63258447429801,75.02362823486328,8182659.0,1.378442071586905,1120.SR,0.377364933912494,1.5444068589105298,-0.3846219564649256,0.6534876562849066,0.8121345430428342,10821.65,10814.05,10837.61,10774.61,125940000.0,0.12,0.13,0.38,0.17,0.13311649033833456,0.2619999999999999
2023-01-29,26.825195879574068,27.029657317847644,26.825195879574068,26.98876571655273,3784113,0.3039553322685684,2222.SR,-0.6042304374257235,0.6060684870535349,0.7764112588106498,0.8959055897507746,0.3398964846279994,75.5800437214443,76.22919464111328,75.30183214146365,76.22919464111328,2977049.0,1.6069156272687124,1120.SR,1.378442071586905,0.7604588508042465,0.0,0.5394124944962692,1.1335176684965766,10839.49,10855.91,10858.34,10809.91,117350000.0,0.16,0.12,0.28,0.4,0.11260550608205608,0.21399999999999988
2023-01-30,26.98876571655273,27.070548919142556,26.825195879574068,26.98876571655273,6385128,0.0,2222.SR,0.3039553322685684,-0.3012157370611446,1.6949047783047622,0.4784163996489694,0.0009155289670469635,76.22920092663153,76.32194284441509,74.00353640412563,75.95099639892578,10307709.0,-0.36494973283826,1120.SR,1.6069156272687124,0.377364933912494,1.5444068589105298,0.7923555805394419,0.7516463501468188,10810.68,10839.91,10842.75,10719.79,164070000.0,-0.27,0.16,0.13,0.38,0.20791825316695048,0.08399999999999988
2023-01-31,26.988765478699264,26.988765478699264,26.74341244129309,26.947872161865234,5410044,-0.1515206553607595,2222.SR,0.0,-0.6042304374257235,0.6060684870535349,0.33829256261523066,-0.15060229951581192,75.95098922624773,76.0437240600586,75.02362673771043,76.0437240600586,7549348.0,0.1220888013710341,1120.SR,-0.36494973283826,1.378442071586905,0.7604588508042465,0.8405461389920914,0.6239723402601763,10792.85,10795.96,10795.96,10717.3,147580000.0,-0.16,-0.27,0.12,0.28,0.1970532922840829,-0.004000000000000131
2023-02-01,26.78430399603485,26.906980514526367,26.702520794306835,26.906980514526367,2477928,-0.1517435109282372,2222.SR,-0.1515206553607595,0.3039553322685684,-0.3012157370611446,0.3281066660403137,-0.12070785428923045,76.04371878333451,76.22918843808638,74.83814480180588,75.20909118652344,5388779.0,-1.0975696993429374,1120.SR,0.1220888013710341,1.6069156272687124,0.377364933912494,1.150421291731653,0.32898541360909006,10783.73,10788.79,10800.14,10739.82,132310000.0,-0.08,-0.16,0.16,0.13,0.18324846520502225,-0.04600000000000013
2023-02-02,26.78430524736736,26.866090168815767,26.53895391482128,26.66162872314453,4652997,-0.9118518194539792,2222.SR,-0.1517435109282372,0.0,-0.6042304374257235,0.4482757074272984,-0.1822321306948816,75.11636835892008,75.20910320111032,74.09627094439749,74.6526870727539,3463762.0,-0.7398096493276496,1120.SR,-1.0975696993429374,-0.36494973283826,1.378442071586905,1.0532618540551288,-0.09466493057382089,10701.79,10757.05,10768.91,10650.08,172360000.0,-0.76,-0.08,-0.27,0.12,0.33973519099439264,-0.22200000000000014
2023-02-05,26.62074014838665,26.62074014838665,26.130035711579005,26.25271224975586,3286226,-1.5337265312441284,2222.SR,-0.9118518194539792,-0.1515206553607595,0.3039553322685684,0.6554670813157233,-0.5497685033974209,74.46721661769597,74.46721661769597,72.61249149222623,73.26164245605469,4331917.0,-1.8633550529046028,1120.SR,-0.7398096493276496,0.1220888013710341,1.6069156272687124,0.7519599005431151,-0.7887190666084839,10558.58,10681.17,10682.3,10526.78,213300000.0,-1.34,-0.76,-0.16,0.16,0.5281287721758746,-0.522
2023-02-06,26.17092704772949,26.211818654731324,25.88468236691716,26.17092704772949,4815668,-0.3115304858724799,2222.SR,-1.5337265312441284,-0.1517435109282372,0.0,0.6028370583530422,-0.612074600571917,73.26163765769336,73.7253189086914,72.5197448260107,73.7253189086914,4377385.0,0.6329048013288041,1120.SR,-1.8633550529046028,-1.0975696993429374,-0.36494973283826,0.9879354745468716,-0.5891481597750711,10555.71,10543.08,10566.57,10451.33,175420000.0,-0.03,-1.34,-0.08,-0.27,0.5662861467491473,-0.4740000000000001
2023-02-07,26.538956933535264,26.538956933535264,26.130035711579005,26.25271224975586,7435173,0.3125040311992455,2222.SR,-0.3115304858724799,-0.9118518194539792,-0.1515206553607595,0.7164708653577352,-0.5192696632599159,73.72531895650953,74.00353053737457,72.51974487304688,72.51974487304688,2788916.0,-1.6352239006760083,1120.SR,0.6329048013288041,-0.7398096493276496,0.1220888013710341,0.9842322974936522,-0.9406107001844795,10469.5,10589.01,10596.27,10468.1,164700000.0,-0.82,-0.03,-0.76,-0.16,0.551525158084377,-0.6060000000000001
2023-02-08,26.25271105944288,26.57984733581543,26.21181773797154,26.57984733581543,4280361,1.2461001474718625,2222.SR,0.3125040311992455,-1.5337265312441284,-0.1517435109282372,1.0774952112370848,-0.23970093157989597,72.70522443863706,73.16890570792017,72.33427800816762,72.98342895507812,1790138.0,0.6393901176058758,1120.SR,-1.6352239006760083,-1.8633550529046028,-1.0975696993429374,1.1982501238661452,-0.5932187367947169,10507.72,10476.45,10520.33,10443.4,157420000.0,0.37,-0.82,-1.34,-0.08,0.6804630776169981,-0.5160000000000002
2023-02-09,26.57984705998332,26.57984705998332,26.33449399730021,26.498062133789062,6592963,-0.3076962820481088,2222.SR,1.2461001474718625,-0.3115304858724799,-0.9118518194539792,1.0153594794326712,-0.1188698240987219,72.98342915569047,73.07617106997377,71.03596923439123,71.68512725830078,4956686.0,-1.7788992862701192,1120.SR,0.6393901176058758,0.6329048013288041,-0.7398096493276496,1.3144981411576564,-0.8010366641832108,10412.16,10518.05,10518.44,10391.88,117330000.0,-0.91,0.37,-0.03,-0.76,0.6970150643996131,-0.546
2023-02-12,26.45717076156229,26.620738899491144,26.416279156055,26.53895568847656,2937079,0.1543265861519538,2222.SR,-0.3076962820481088,0.3125040311992455,-1.5337265312441284,0.637716943730627,0.21874079938049454,71.68512725830078,71.68512725830078,71.68512725830078,71.68512725830078,0.0,0.0,1120.SR,-1.7788992862701192,-1.6352239006760083,-1.8633550529046028,1.196906681840826,-0.4283656536022903,10419.44,10406.52,10438.16,10364.16,143630000.0,0.07,-0.91,-0.82,-1.34,0.5689288180431684,-0.2640000000000001
2023-02-13,26.498059637415764,27.070548919142556,26.45716803612085,26.98876571655273,8520087,1.6949047783047622,2222.SR,0.1543265861519538,1.2461001474718625,-0.3115304858724799,0.8245373800088465,0.6200278522159429,70.94323058816367,71.40691183383795,70.75776091997969,71.12870025634766,3264894.0,-0.7762098265490569,1120.SR,0.0,0.6393901176058758,0.6329048013288041,1.0401829410474344,-0.7101885791778625,10519.74,10426.57,10531.47,10426.5,190530000.0,0.96,0.07,0.37,-0.03,0.7972013547404423,-0.06600000000000014
2023-02-14,26.988765478699264,27.07054868056832,26.825195643162147,26.947872161865234,5141869,-0.1515206553607595,2222.SR,1.6949047783047622,-0.3076962820481088,0.3125040311992455,0.8912210698293545,0.5272229149039419,71.31418284903712,71.59238737413183,70.47955512332321,70.75776672363281,3402245.0,-0.5214962896524233,1120.SR,-0.7762098265490569,-1.7788992862701192,-1.6352239006760083,0.9027401064509479,-0.4874430569731455,10496.59,10538.78,10559.69,10476.09,128420000.0,-0.22,0.96,-0.91,-0.82,0.6937795038771298,0.05399999999999985
2023-02-15,26.702523320842577,27.15233612060547,26.66163000020984,27.15233612060547,5761522,0.7587387883989605,2222.SR,-0.1515206553607595,0.1543265861519538,1.2461001474718625,0.8164574218144031,0.4297506430893615,70.4795493424894,71.31417699974595,70.4795493424894,71.12870025634766,4180791.0,0.5242301303313379,1120.SR,-0.5214962896524233,0.0,0.6393901176058758,0.8675880458526152,-0.5104750544280531,10573.05,10454.13,10573.05,10451.41,157980000.0,0.73,-0.22,0.07,0.37,0.7510858805755812,0.12599999999999983
2023-02-16,27.152335799890125,27.23411900839029,27.029659271240234,27.029659271240234,2921620,-0.4518095563502466,2222.SR,0.7587387883989605,1.6949047783047622,-0.3076962820481088,0.8508198365721388,0.40092798822893394,71.12870508083559,71.49965151757827,70.66502380371094,70.66502380371094,3326719.0,-0.651883769794237,1120.SR,0.5242301303313379,-0.7762098265490569,-1.7788992862701192,0.5403470336754282,-0.28507195113287664,10548.45,10572.3,10589.8,10547.23,165950000.0,-0.23,0.73,0.96,-0.91,0.5516973808166904,0.26199999999999984
2023-02-19,26.988767064999784,27.02965866833777,26.743414013172657,26.825197219848636,1943225,-0.7564359185583625,2222.SR,-0.4518095563502466,-0.1515206553607595,0.1543265861519538,1.0010443135107634,0.2187754872868707,70.75776197484984,70.85049681032434,69.83039946967601,70.015869140625,2563882.0,-0.9186364457884012,1120.SR,-0.651883769794237,-0.5214962896524233,0.0,0.5742950101791311,-0.46879924029055686,10493.17,10551.3,10551.3,10471.9,124900000.0,-0.52,-0.23,-0.22,0.07,0.6562240471058619,0.14399999999999985
2023-02-20,26.825198685145,26.825198685145,26.57984733581543,26.57984733581543,1847654,-0.9146247165395028,2222.SR,-0.7564359185583625,0.7587387883989605,1.6949047783047622,0.6618285978614842,-0.3031304116819823,69.6449170190491,69.92312857789932,69.0885009765625,69.0885009765625,2738000.0,-1.3245113935526631,1120.SR,-0.9186364457884012,0.5242301303313379,-0.7762098265490569,0.6886352688266022,-0.5784595536912781,10370.97,10488.2,10492.9,10366.55,127440000.0,-1.16,-0.52,0.73,0.96,0.6815790489737759,-0.28000000000000014
2023-02-21,26.57984705998332,26.620738665130617,26.375385602447505,26.498062133789062,3047377,-0.3076962820481088,2222.SR,-0.9146247165395028,-0.4518095563502466,-0.1515206553607595,0.6565488434753682,-0.33436553701945215,69.08850668682527,69.92313435714523,68.34661385204875,68.81029510498047,3992546.0,-0.4026804282183049,1120.SR,-1.3245113935526631,-0.651883769794237,-0.5214962896524233,0.6931277262532431,-0.5546963814044544,10269.73,10370.43,10370.97,10235.06,117770000.0,-0.98,-1.16,-0.23,-0.22,0.746505190872774,-0.4320000000000001
2023-02-23,26.4571694293056,26.4571694293056,26.00735664367676,26.00735664367676,4508438,-1.851854251207985,2222.SR,-0.3076962820481088,-0.7564359185583625,0.7587387883989605,0.6060283127106466,-0.8564841449408412,68.06841437230804,68.34661889948397,67.0483169555664,67.0483169555664,5207542.0,-2.5606315838725857,1120.SR,-0.4026804282183049,-0.9186364457884012,0.5242301303313379,0.8482516488675732,-1.171668724245239,10153.3,10234.86,10234.88,10148.96,136900000.0,-1.13,-0.98,-0.52,0.73,0.4105240553244074,-0.804
2023-02-26,26.007357831948674,26.170925969114418,25.680221557617188,25.680221557617188,3275028,-1.2578559618403484,2222.SR,-1.851854251207985,-0.9146247165395028,-0.4518095563502466,0.5780304737678617,-1.0176934260388617,67.04831709924588,67.32652162701797,65.56453131693482,65.84274291992188,3302649.0,-1.7980675584198136,1120.SR,-2.5606315838725857,-1.3245113935526631,-0.651883769794237,0.8272809505159426,-1.4009054819703546,10051.78,10155.83,10172.19,10040.3,105780000.0,-1.0,-1.13,-1.16,-0.23,0.25713809519399733,-0.9580000000000002
2023-02-27,25.7211124334188,25.802897357631885,25.2712996399959,25.353084564208984,7221309,-1.273886958779635,2222.SR,-1.2578559618403484,-0.3076962820481088,-0.7564359185583625,0.5657529141805754,-1.121183634083116,65.84274453873435,65.93547938360503,64.72991224985589,64.82264709472656,7724058.0,-1.5492912050094176,1120.SR,-1.7980675584198136,-0.4026804282183049,-0.9186364457884012,0.7822187831455113,-1.527036433814558,9994.79,10052.85,10065.96,9963.58,161140000.0,-0.57,-1.0,-0.98,-0.52,0.2359449088240669,-0.9680000000000002
